Nom,Age,Nationalite,Valeur_Marchande,Prix_Raw,URL_Profil,Position,Matchs_22_23,Buts_22_23,Minutes_22_23
Karlan Grant,28,Angleterre,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/karlan-grant/profil/spieler/314183,Avant-centre,35,5,1937
Matthis Abline,22,France,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/matthis-abline/profil/spieler/659543,Avant-centre,37,5,1219
Gianluca Gaetano,25,Italie,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/gianluca-gaetano/profil/spieler/358008,Milieu offensif,12,1,163
Zinho Vanheusden,26,Belgique,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/zinho-vanheusden/profil/spieler/338672,Défenseur central,8,0,248
Henrique Araújo,24,Portugal,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/henrique-araujo/profil/spieler/617267,Avant-centre,28,6,1112
Naïm Sliti,33,Tunisie,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/naim-sliti/profil/spieler/184491,Ailier gauche,12,1,825
Álvaro Medrán,31,Espagne,"4,50 mio. €",?,https://www.transfermarkt.fr/alvaro-medran/profil/spieler/253839,Milieu central,28,6,2423
Stefano Turati,24,Italie,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/stefano-turati/profil/spieler/543666,Gardien de but,38,0,3420
Tozé,33,Portugal,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/toze/profil/spieler/203654,Milieu offensif,33,6,2962
Firas Ben Larbi,29,Tunisie,"4,50 mio. €",?,https://www.transfermarkt.fr/firas-ben-larbi/profil/spieler/295382,Milieu offensif,32,16,2803
Luca Orellano,25,Argentine,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/luca-orellano/profil/spieler/636784,Ailier droit,23,1,706
Lucas Merolla,30,Argentine,Inconnu,"4,50 mio. €",https://www.transfermarkt.fr/lucas-merolla/profil/spieler/424984,Défenseur central,4,0,297
Facundo Colidio,26,Argentine,"3,50 mio. €","4,40 mio. €",https://www.transfermarkt.fr/facundo-colidio/profil/spieler/491705,Avant-centre,45,5,2842
Batista Mendy,26,France,"3,00 mio. €","4,40 mio. €",https://www.transfermarkt.fr/batista-mendy/profil/spieler/395234,Milieu défensif,38,0,3115
Nahuel Ferraresi,27,Venezuela,"1,50 mio. €","4,30 mio. €",https://www.transfermarkt.fr/nahuel-ferraresi/profil/spieler/466336,Défenseur central,4,0,264
Simo Keddari,21,Espagne,500 K €,"4,30 mio. €",https://www.transfermarkt.fr/simo-keddari/profil/spieler/945496,Défenseur central,24,0,1640
Andy Pelmard,25,Madagascar,"4,30 mio. €","1,90 mio. €",https://www.transfermarkt.fr/andy-pelmard/profil/spieler/494236,Défenseur central,58,0,4820
Hugo Novoa,23,Espagne,Inconnu,"4,30 mio. €",https://www.transfermarkt.fr/hugo-novoa/profil/spieler/668276,Arrière droit,28,2,1134
Alexandre Penetra,24,Portugal,"4,00 mio. €","4,20 mio. €",https://www.transfermarkt.fr/alexandre-penetra/profil/spieler/479643,Défenseur central,36,4,3135
Willer Ditta,28,Colombie,"4,00 mio. €","4,20 mio. €",https://www.transfermarkt.fr/willer-ditta/profil/spieler/609255,Défenseur central,24,0,2116
Cristian Olivera,23,Uruguay,"1,00 mio. €","4,10 mio. €",https://www.transfermarkt.fr/cristian-olivera/profil/spieler/657746,Ailier droit,40,8,3213
Kevin,23,Brésil,"4,00 mio. €","14,80 mio. €",https://www.transfermarkt.fr/kevin/profil/spieler/900195,Ailier gauche,30,11,1889
Igor Thiago,24,Brésil,"4,00 mio. €","11,00 mio. €",https://www.transfermarkt.fr/igor-thiago/profil/spieler/739443,Avant-centre,53,20,3234
Joseph Okumu,28,Kenya,"4,00 mio. €","10,00 mio. €",https://www.transfermarkt.fr/joseph-okumu/profil/spieler/453376,Défenseur central,45,1,3713
Rodrigo Zalazar,26,Uruguay,"4,00 mio. €","6,00 mio. €",https://www.transfermarkt.fr/rodrigo-zalazar/profil/spieler/606752,Milieu central,23,2,1402
Francesco Acerbi,37,Italie,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/francesco-acerbi/profil/spieler/131075,Défenseur central,49,1,3828
David Zima,25,Tchéquie,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/david-zima/profil/spieler/544149,Défenseur central,11,1,548
Olivier Deman,25,Belgique,"3,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/olivier-deman/profil/spieler/621802,Arrière gauche,38,1,3011
Archie Brown,23,Angleterre,700 K €,"4,00 mio. €",https://www.transfermarkt.fr/archie-brown/profil/spieler/581329,Arrière gauche,36,5,3071
Cherif Ndiaye,30,Sénégal,"2,20 mio. €","4,00 mio. €",https://www.transfermarkt.fr/cherif-ndiaye/profil/spieler/480705,Avant-centre,12,8,810
Ulisses Garcia,30,Suisse,"3,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/ulisses-garcia/profil/spieler/192616,Arrière gauche,34,2,2433
Hendry Blank,21,Allemagne,"1,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/hendry-blank/profil/spieler/804831,Défenseur central,27,2,1770
Zion Suzuki,23,Japon,"1,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/zion-suzuki/profil/spieler/432298,Gardien de but,6,0,540
Million Manhoef,24,Pays-Bas,"3,50 mio. €","4,00 mio. €",https://www.transfermarkt.fr/million-manhoef/profil/spieler/564449,Ailier droit,35,9,2500
Morgan Guilavogui,27,Guinée,"2,50 mio. €","4,00 mio. €",https://www.transfermarkt.fr/morgan-guilavogui/profil/spieler/691786,Ailier droit,36,18,2270
Sverrir Ingi Ingason,32,Islande,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/sverrir-ingi-ingason/profil/spieler/137648,Défenseur central,36,3,3217
Skelly Alvero,23,France,"3,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/skelly-alvero/profil/spieler/855134,Milieu défensif,33,2,1933
Ignacio Miramón,22,Argentine,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/ignacio-miramon/profil/spieler/836518,Milieu défensif,27,0,2134
Kristijan Belic,24,Serbie,"2,50 mio. €","4,00 mio. €",https://www.transfermarkt.fr/kristijan-belic/profil/spieler/507223,Milieu défensif,32,1,2034
Ibrahim Sadiq,25,Ghana,"2,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/ibrahim-sadiq/profil/spieler/543501,Ailier droit,16,12,1147
Aiyegun Tosin,27,Bénin,"3,20 mio. €","4,00 mio. €",https://www.transfermarkt.fr/aiyegun-tosin/profil/spieler/239647,Avant-centre,40,16,2735
Alieu Fadera,24,Gambie,"3,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/alieu-fadera/profil/spieler/749552,Ailier gauche,38,9,3090
Ibrahim Sulemana,22,Ghana,"1,50 mio. €","4,00 mio. €",https://www.transfermarkt.fr/ibrahim-sulemana/profil/spieler/982267,Milieu défensif,18,0,789
Amine Salama,25,France,"1,50 mio. €","4,00 mio. €",https://www.transfermarkt.fr/amine-salama/profil/spieler/980576,Avant-centre,28,3,1457
Omar Alderete,29,Paraguay,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/omar-alderete/profil/spieler/353032,Défenseur central,28,1,2270
Mohamed Amoura,25,Algérie,"2,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/mohamed-amoura/profil/spieler/746910,Avant-centre,36,10,1222
Jonathan Rodríguez,32,Uruguay,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/jonathan-rodriguez/profil/spieler/280795,Avant-centre,39,12,2784
Leon Lalic,20,Croatie,-,"4,00 mio. €",https://www.transfermarkt.fr/leon-lalic/profil/spieler/842212,Milieu offensif,14,3,688
Andrei Girotto,33,Brésil,"4,00 mio. €","4,00 mio. €",https://www.transfermarkt.fr/andrei-girotto/profil/spieler/270051,Défenseur central,48,1,4145
Juan Carlos Gauto,21,Argentine,"4,00 mio. €","3,90 mio. €",https://www.transfermarkt.fr/juan-carlos-gauto/profil/spieler/847283,Ailier droit,34,2,2453
Oliver Christensen,26,Danemark,"4,00 mio. €","3,80 mio. €",https://www.transfermarkt.fr/oliver-christensen/profil/spieler/471936,Gardien de but,34,0,3090
Carlos Salcedo,32,Mexique,"4,00 mio. €","3,72 mio. €",https://www.transfermarkt.fr/carlos-salcedo/profil/spieler/256866,Défenseur central,34,0,3078
Cade Cowell,22,États-Unis,"4,00 mio. €","3,70 mio. €",https://www.transfermarkt.fr/cade-cowell/profil/spieler/647235,Ailier gauche,27,1,1832
Cristian Pavón,30,Argentine,"4,00 mio. €","3,50 mio. €",https://www.transfermarkt.fr/cristian-pavon/profil/spieler/373170,Ailier droit,50,4,3037
Shon Weissman,29,Israël,"4,00 mio. €","3,50 mio. €",https://www.transfermarkt.fr/shon-weissman/profil/spieler/247652,Ailier droit,30,3,1656
Caio Paulista,27,Brésil,"4,00 mio. €","3,45 mio. €",https://www.transfermarkt.fr/caio-paulista/profil/spieler/601011,Arrière gauche,51,5,3635
Sebastián Boselli,22,Uruguay,"4,00 mio. €","3,40 mio. €",https://www.transfermarkt.fr/sebastian-boselli/profil/spieler/898352,Défenseur central,19,0,1710
Bryan Reynolds,24,États-Unis,"4,00 mio. €","3,33 mio. €",https://www.transfermarkt.fr/bryan-reynolds/profil/spieler/475208,Arrière droit,34,1,2622
Jorge Rodríguez,30,Argentine,"4,00 mio. €","3,29 mio. €",https://www.transfermarkt.fr/jorge-rodriguez/profil/spieler/333760,Milieu défensif,56,2,4685
Kevin Zenón,24,Argentine,"4,00 mio. €","3,20 mio. €",https://www.transfermarkt.fr/kevin-zenon/profil/spieler/829966,Ailier gauche,36,3,2814
Mert Müldür,26,Turquie,"4,00 mio. €","3,00 mio. €",https://www.transfermarkt.fr/mert-muldur/profil/spieler/353922,Arrière droit,3,0,58
Pasquale Mazzocchi,30,Italie,"4,00 mio. €","3,00 mio. €",https://www.transfermarkt.fr/pasquale-mazzocchi/profil/spieler/250153,Arrière droit,27,2,1966
Marvelous Nakamba,32,Zimbabwe,"4,00 mio. €","2,90 mio. €",https://www.transfermarkt.fr/marvelous-nakamba/profil/spieler/324882,Milieu défensif,20,0,1725
Tomás Chancalay,27,Argentine,"4,00 mio. €","2,83 mio. €",https://www.transfermarkt.fr/tomas-chancalay/profil/spieler/533565,Ailier gauche,41,17,3365
Jerry Yates,29,Angleterre,"4,00 mio. €","2,80 mio. €",https://www.transfermarkt.fr/jerry-yates/profil/spieler/351261,Avant-centre,43,15,3503
Marcelino Moreno,30,Argentine,"4,00 mio. €","2,75 mio. €",https://www.transfermarkt.fr/marcelino-moreno/profil/spieler/456617,Milieu offensif,45,2,3093
Lucas Janson,31,Argentine,"4,00 mio. €","2,72 mio. €",https://www.transfermarkt.fr/lucas-janson/profil/spieler/238448,Ailier gauche,40,8,2296
Siebe Van der Heyden,27,Belgique,"4,00 mio. €","2,70 mio. €",https://www.transfermarkt.fr/siebe-van-der-heyden/profil/spieler/400131,Défenseur central,45,1,3954
Pantelis Hatzidiakos,29,Grèce,"4,00 mio. €","2,70 mio. €",https://www.transfermarkt.fr/pantelis-hatzidiakos/profil/spieler/144244,Défenseur central,52,0,4374
Senne Lynen,26,Belgique,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/senne-lynen/profil/spieler/338668,Milieu défensif,53,2,4448
Jan Kuchta,29,Tchéquie,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/jan-kuchta/profil/spieler/334802,Avant-centre,35,16,2825
Manu Morlanes,27,Espagne,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/manu-morlanes/profil/spieler/335225,Milieu central,26,1,1631
Nemanja Matić,37,Serbie,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/nemanja-matic/profil/spieler/74683,Milieu défensif,50,2,3114
Florian Lejeune,34,France,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/florian-lejeune/profil/spieler/127108,Défenseur central,32,4,2659
Ramón Terrats,25,Espagne,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/ramon-terrats/profil/spieler/783396,Milieu central,33,1,1730
Philip Zinckernagel,31,Danemark,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/philip-zinckernagel/profil/spieler/271098,Ailier droit,35,12,2657
Andreaw Gravillon,27,Guadeloupe,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/andreaw-gravillon/profil/spieler/395083,Défenseur central,22,0,1533
Gilberto,32,Brésil,"4,00 mio. €","2,50 mio. €",https://www.transfermarkt.fr/gilberto/profil/spieler/231614,Arrière droit,56,5,3578
Jefferson Savarino,29,Venezuela,"4,00 mio. €","2,45 mio. €",https://www.transfermarkt.fr/jefferson-savarino/profil/spieler/309193,Milieu offensif,34,11,2806
David Turnbull,26,Écosse,"4,00 mio. €","2,33 mio. €",https://www.transfermarkt.fr/david-turnbull/profil/spieler/345760,Milieu central,38,5,1215
Ezequiel Unsain,30,Argentine,"4,00 mio. €","2,30 mio. €",https://www.transfermarkt.fr/ezequiel-unsain/profil/spieler/337600,Gardien de but,28,0,2520
Dion Sanderson,26,Angleterre,"4,00 mio. €","2,30 mio. €",https://www.transfermarkt.fr/dion-sanderson/profil/spieler/495993,Défenseur central,34,2,2999
Jason Knight,24,Irlande,"4,00 mio. €","2,30 mio. €",https://www.transfermarkt.fr/jason-knight/profil/spieler/530780,Milieu central,47,3,3458
Elia Caprile,24,Italie,"4,00 mio. €","2,20 mio. €",https://www.transfermarkt.fr/elia-caprile/profil/spieler/421873,Gardien de but,43,0,3870
Efraín Álvarez,23,Mexique,"4,00 mio. €","2,05 mio. €",https://www.transfermarkt.fr/efrain-alvarez/profil/spieler/504113,Milieu offensif,11,0,378
Kevin Behrens,35,Allemagne,"4,00 mio. €","2,00 mio. €",https://www.transfermarkt.fr/kevin-behrens/profil/spieler/117432,Avant-centre,46,10,1986
Karim Rekik,31,Pays-Bas,"4,00 mio. €","2,00 mio. €",https://www.transfermarkt.fr/karim-rekik/profil/spieler/182579,Défenseur central,22,1,1500
Simone Verdi,33,Italie,"4,00 mio. €","1,80 mio. €",https://www.transfermarkt.fr/simone-verdi/profil/spieler/130360,Milieu offensif,25,5,1122
Sikou Niakaté,26,Mali,"4,00 mio. €","1,80 mio. €",https://www.transfermarkt.fr/sikou-niakate/profil/spieler/413118,Défenseur central,34,3,2830
Nemanja Radonjic,29,Serbie,"4,00 mio. €","1,70 mio. €",https://www.transfermarkt.fr/nemanja-radonjic/profil/spieler/245078,Ailier gauche,30,4,1616
Marin Pongracic,28,Croatie,"4,00 mio. €","1,60 mio. €",https://www.transfermarkt.fr/marin-pongracic/profil/spieler/282144,Défenseur central,9,0,791
Rubén Blanco,30,Espagne,"4,00 mio. €","1,50 mio. €",https://www.transfermarkt.fr/ruben-blanco/profil/spieler/199321,Gardien de but,7,0,586
Rassoul Ndiaye,24,Sénégal,"4,00 mio. €","1,50 mio. €",https://www.transfermarkt.fr/rassoul-ndiaye/profil/spieler/662242,Milieu central,33,1,2563
Kevin Mac Allister,28,Argentine,"4,00 mio. €","1,50 mio. €",https://www.transfermarkt.fr/kevin-mac-allister/profil/spieler/428920,Défenseur central,27,4,2360
Aaron Connolly,26,Irlande,"4,00 mio. €","1,35 mio. €",https://www.transfermarkt.fr/aaron-connolly/profil/spieler/434207,Avant-centre,11,2,556
Falaye Sacko,30,Mali,"4,00 mio. €","1,30 mio. €",https://www.transfermarkt.fr/falaye-sacko/profil/spieler/364857,Arrière droit,36,1,2587
Djaniny,34,Cap-Vert,"4,00 mio. €","1,01 mio. €",https://www.transfermarkt.fr/djaniny/profil/spieler/197170,Avant-centre,41,6,2186
Nadiem Amiri,29,Allemagne,"4,00 mio. €","1,00 mio. €",https://www.transfermarkt.fr/nadiem-amiri/profil/spieler/232454,Milieu central,36,4,1378
Juan Dinenno,31,Argentine,"4,00 mio. €","1,00 mio. €",https://www.transfermarkt.fr/juan-dinenno/profil/spieler/288786,Avant-centre,37,14,2871
Rémi Oudin,29,France,"4,00 mio. €","1,00 mio. €",https://www.transfermarkt.fr/remi-oudin/profil/spieler/399543,Milieu offensif,31,3,1316
Marco Burch,25,Suisse,"4,00 mio. €",650 K €,https://www.transfermarkt.fr/marco-burch/profil/spieler/479268,Défenseur central,27,3,2383
Pape Abou Cissé,30,Sénégal,"4,00 mio. €",600 K €,https://www.transfermarkt.fr/pape-abou-cisse/profil/spieler/364234,Défenseur central,19,1,1474
Bogdan Mykhaylichenko,28,Ukraine,"4,00 mio. €",170 K €,https://www.transfermarkt.fr/bogdan-mykhaylichenko/profil/spieler/294730,Arrière gauche,32,2,2370
Edin Dzeko,39,Bosnie-Herzégovine,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/edin-dzeko/profil/spieler/28396,Avant-centre,52,14,2893
Juan Cuadrado,37,Colombie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/juan-cuadrado/profil/spieler/91970,Milieu droit,47,2,3293
Alexis Sánchez,37,Chili,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/alexis-sanchez/profil/spieler/40433,Avant-centre,44,18,3419
Joe Rothwell,31,Angleterre,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/joe-rothwell/profil/spieler/183293,Milieu central,22,0,1136
Diego Palacios,26,Équateur,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/diego-palacios/profil/spieler/425567,Arrière gauche,45,0,3806
Ondrej Lingr,27,Tchéquie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/ondrej-lingr/profil/spieler/321195,Milieu offensif,42,16,2424
Pierre-Emerick Aubameyang,36,Gabon,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/pierre-emerick-aubameyang/profil/spieler/58864,Avant-centre,22,3,969
Koni De Winter,23,Belgique,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/koni-de-winter/profil/spieler/490384,Défenseur central,14,0,1024
Federico Bonazzoli,28,Italie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/federico-bonazzoli/profil/spieler/241527,Avant-centre,25,2,1147
Patrik Walemark,24,Suède,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/patrik-walemark/profil/spieler/721470,Ailier droit,21,2,772
Nat Phillips,28,Angleterre,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/nat-phillips/profil/spieler/371814,Défenseur central,7,0,367
Ivan Perišić,37,Croatie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/ivan-perisic/profil/spieler/42460,Ailier gauche,44,1,2924
Joel Mvuka,23,Norvège,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/joel-mvuka/profil/spieler/700078,Milieu droit,31,4,2363
Daniel Iversen,28,Danemark,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/daniel-iversen/profil/spieler/260841,Gardien de but,17,0,1530
Luke Cundle,23,Angleterre,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/luke-cundle/profil/spieler/532541,Milieu central,35,3,2004
Sead Haksabanovic,26,Monténégro,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/sead-haksabanovic/profil/spieler/349300,Ailier gauche,40,5,1314
Paulo Otávio,31,Brésil,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/paulo-otavio/profil/spieler/221611,Arrière gauche,27,0,2224
Lewis Travis,28,Angleterre,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/lewis-travis/profil/spieler/372802,Milieu défensif,49,2,4014
Troy Parrott,24,Irlande,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/troy-parrott/profil/spieler/552655,Avant-centre,34,4,2037
Jean-Kévin Duverne,28,Haïti,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/jean-kevin-duverne/profil/spieler/344864,Défenseur central,36,0,2693
Gadi Kinda,29,Israël,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/gadi-kinda/profil/spieler/200560,Milieu offensif,29,5,1399
Cher Ndour,21,Italie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/cher-ndour/profil/spieler/651005,Milieu central,36,4,2671
Rony Lopes,30,Portugal,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/rony-lopes/profil/spieler/174694,Ailier droit,32,7,2362
Samuel Umtiti,32,France,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/samuel-umtiti/profil/spieler/126540,Défenseur central,25,0,2117
Doğan Alemdar,23,Turquie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/dogan-alemdar/profil/spieler/576033,Gardien de but,10,0,714
Filip Krastev,24,Bulgarie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/filip-krastev/profil/spieler/486814,Milieu offensif,52,11,3726
Santiago Sosa,26,Argentine,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/santiago-sosa/profil/spieler/576026,Défenseur central,18,0,1010
Alerrandro,26,Brésil,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/alerrandro/profil/spieler/371996,Avant-centre,33,8,1415
Santiago Colombatto,29,Argentine,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/santiago-colombatto/profil/spieler/395122,Milieu défensif,43,5,3394
Roberto Gagliardini,31,Italie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/roberto-gagliardini/profil/spieler/197471,Milieu central,29,0,1038
Steven Alzate,27,Colombie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/steven-alzate/profil/spieler/476237,Milieu central,31,4,2441
José Ángel Carmona,24,Espagne,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/jose-angel-carmona/profil/spieler/711625,Arrière droit,24,3,1570
Nabil Alioui,26,Maroc,"4,00 mio. €",?,https://www.transfermarkt.fr/nabil-alioui/profil/spieler/344607,Milieu offensif,29,6,1844
Emirhan İlkhan,21,Turquie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/emirhan-ilkhan/profil/spieler/743091,Milieu central,12,0,192
Matías Soulé,22,Argentine,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/matias-soule/profil/spieler/668951,Ailier droit,25,1,1031
Ivan Rakitic,37,Croatie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/ivan-rakitic/profil/spieler/32467,Milieu central,51,2,3521
Yairo Moreno,30,Colombie,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/yairo-moreno/profil/spieler/331756,Milieu gauche,46,3,2599
Moussa Marega,34,Mali,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/moussa-marega/profil/spieler/283130,Avant-centre,28,6,2038
Haris Seferovic,33,Suisse,"4,00 mio. €",?,https://www.transfermarkt.fr/haris-seferovic/profil/spieler/109256,Avant-centre,31,5,1510
François Kamano,29,Guinée,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/francois-kamano/profil/spieler/333802,Ailier gauche,37,6,2417
Matías Segovia,23,Paraguay,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/matias-segovia/profil/spieler/718307,Ailier droit,32,0,1329
Luis Suárez,39,Uruguay,Inconnu,"4,00 mio. €",https://www.transfermarkt.fr/luis-suarez/profil/spieler/44352,Avant-centre,53,26,4644
David Møller Wolfe,23,Norvège,"2,50 mio. €","3,90 mio. €",https://www.transfermarkt.fr/david-moller-wolfe/profil/spieler/661427,Arrière gauche,14,0,1118
Woo-yeong Jeong,26,Corée du Sud,"3,50 mio. €","3,80 mio. €",https://www.transfermarkt.fr/woo-yeong-jeong/profil/spieler/297583,Milieu offensif,34,2,1039
Leonardo Godoy,30,Argentine,"3,80 mio. €","3,64 mio. €",https://www.transfermarkt.fr/leonardo-godoy/profil/spieler/369556,Arrière droit,47,4,3884
Tonny Vilhena,28,Pays-Bas,"3,80 mio. €","3,00 mio. €",https://www.transfermarkt.fr/tonny-vilhena/profil/spieler/182581,Inconnu,0,0,0
Alessio Castro-Montes,28,Belgique,"3,80 mio. €","2,00 mio. €",https://www.transfermarkt.fr/alessio-castro-montes/profil/spieler/340166,Milieu droit,46,1,3304
Facundo Cambeses,28,Argentine,"3,80 mio. €","1,83 mio. €",https://www.transfermarkt.fr/facundo-cambeses/profil/spieler/435001,Gardien de but,44,0,3960
Mateo Coronel,27,Argentine,"3,80 mio. €","1,66 mio. €",https://www.transfermarkt.fr/mateo-coronel/profil/spieler/685179,Avant-centre,41,10,2945
Georgios Kyriakopoulos,30,Grèce,Inconnu,"3,80 mio. €",https://www.transfermarkt.fr/georgios-kyriakopoulos/profil/spieler/311178,Arrière gauche,25,1,1574
Lucas Chaves,30,Argentine,Inconnu,"3,80 mio. €",https://www.transfermarkt.fr/lucas-chaves/profil/spieler/360791,Gardien de but,54,0,4860
Enner Valencia,36,Équateur,Inconnu,"3,80 mio. €",https://www.transfermarkt.fr/enner-valencia/profil/spieler/139503,Avant-centre,76,46,5202
Andrej Ilic,25,Serbie,"2,30 mio. €","3,75 mio. €",https://www.transfermarkt.fr/andrej-ilic/profil/spieler/583699,Avant-centre,54,30,4433
Ken Nkuba,24,Belgique,"3,50 mio. €","3,75 mio. €",https://www.transfermarkt.fr/ken-nkuba/profil/spieler/627939,Arrière droit,29,4,2218
Breno Lemos,22,Brésil,600 K €,"3,75 mio. €",https://www.transfermarkt.fr/breno-lemos/profil/spieler/1085060,Milieu central,50,6,3203
Guillermo Martínez,30,Mexique,"3,00 mio. €","3,72 mio. €",https://www.transfermarkt.fr/guillermo-martinez/profil/spieler/347932,Avant-centre,27,11,1086
Kaan Ayhan,31,Turquie,"3,70 mio. €","2,80 mio. €",https://www.transfermarkt.fr/kaan-ayhan/profil/spieler/119031,Milieu défensif,17,2,832
Andrei Burcă,32,Roumanie,"3,70 mio. €","1,00 mio. €",https://www.transfermarkt.fr/andrei-burca/profil/spieler/289308,Défenseur central,44,0,3800
Marc Bartra,35,Espagne,Inconnu,"3,70 mio. €",https://www.transfermarkt.fr/marc-bartra/profil/spieler/99922,Défenseur central,40,4,3136
Ignacio Ramírez,29,Uruguay,"1,80 mio. €","3,65 mio. €",https://www.transfermarkt.fr/ignacio-ramirez/profil/spieler/402079,Avant-centre,43,21,2682
Keigo Tsunemoto,27,Japon,600 K €,"3,60 mio. €",https://www.transfermarkt.fr/keigo-tsunemoto/profil/spieler/353886,Arrière droit,20,0,1273
Newerton,20,Brésil,-,"3,60 mio. €",https://www.transfermarkt.fr/newerton/profil/spieler/1082823,Ailier gauche,7,1,489
Alessio Cragno,31,Italie,"3,00 mio. €","3,60 mio. €",https://www.transfermarkt.fr/alessio-cragno/profil/spieler/12907,Gardien de but,4,0,360
Braian Ojeda,25,Paraguay,"1,50 mio. €","3,60 mio. €",https://www.transfermarkt.fr/braian-ojeda/profil/spieler/491596,Milieu défensif,42,0,3125
Mads Hermansen,25,Danemark,"3,50 mio. €","9,04 mio. €",https://www.transfermarkt.fr/mads-hermansen/profil/spieler/400536,Gardien de but,31,0,2820
Matija Frigan,22,Croatie,"3,50 mio. €","5,95 mio. €",https://www.transfermarkt.fr/matija-frigan/profil/spieler/840149,Avant-centre,31,15,2397
Louis Patris,24,Belgique,"3,00 mio. €","3,50 mio. €",https://www.transfermarkt.fr/louis-patris/profil/spieler/502247,Arrière droit,35,2,2949
Tsuyoshi Watanabe,29,Japon,"2,80 mio. €","3,50 mio. €",https://www.transfermarkt.fr/tsuyoshi-watanabe/profil/spieler/598791,Défenseur central,36,1,3240
Josep Martínez,27,Espagne,"3,50 mio. €","3,50 mio. €",https://www.transfermarkt.fr/josep-martinez/profil/spieler/388516,Gardien de but,32,0,2880
Eguinaldo,21,Brésil,900 K €,"3,50 mio. €",https://www.transfermarkt.fr/eguinaldo/profil/spieler/1033963,Ailier gauche,12,0,266
